currentTime,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,activity
26,0.31,0.84,0.37,66.48,40.4,20.32,1
27,0.32,0.84,0.36,66.93,41.71,20.79,1
28,0.31,0.84,0.38,65.84,39.81,20.5,1
29,0.31,0.85,0.39,65.36,38.66,20.15,1
30,0.31,0.84,0.38,65.84,39.81,20.5,1
31,0.31,0.84,0.37,66.29,40.4,20.5,1
32,0.31,0.84,0.36,66.93,41.01,20.32,1
33,0.32,0.81,0.25,72.9,52.03,21.52,1
34,0.3,0.98,0.02,89.09,86.99,16.78,1
35,0.29,0.92,0.04,87.57,82.3,17.41,1
36,0.3,0.93,0.04,87.59,82.5,17.71,1
37,0.3,0.93,0.05,86.63,79.56,17.71,1
38,0.3,0.93,0.05,87.11,81.03,17.71,1
39,0.3,0.92,0.05,86.61,79.56,17.85,1
40,0.3,0.92,0.05,87.09,81.03,17.85,1
41,0.3,0.93,0.04,87.59,82.69,18.15,1
42,0.3,0.92,0.05,86.61,79.56,17.85,1
43,0.3,0.93,0.05,87.11,81.03,17.71,1
44,0.3,0.93,0.04,87.59,82.5,17.71,1
45,0.3,0.92,0.05,87.09,81.03,17.85,1
46,0.3,0.96,0.08,85.35,75.62,17.59,1
47,0.3,0.86,0.29,71.41,45.76,19.06,1
48,0.31,0.73,0.52,54.52,30.84,23.05,1
49,0.3,0.67,0.63,47.07,25.41,23.84,1
50,0.28,0.68,0.64,46.69,23.7,22.48,1
51,0.3,0.67,0.65,46.02,24.6,23.84,1
52,0.29,0.67,0.64,46.36,24.29,23.28,1
53,0.3,0.69,0.63,47.73,25.41,23.36,1
54,0.3,0.7,0.63,48.05,25.41,23.12,1
55,0.3,0.74,0.55,53.23,28.16,21.8,1
56,0.3,0.77,0.53,55.24,29.2,21.19,1
57,0.3,0.77,0.52,55.91,29.56,21,1
58,0.3,0.77,0.52,55.64,29.56,21.19,1
59,0.29,0.76,0.53,54.97,28.55,20.88,1
0,0.3,0.75,0.52,55.49,30.58,22.11,1
1,0.28,0.79,0.51,57.24,28.98,19.62,1
2,0.29,0.8,0.45,60.62,32.54,19.76,1
3,0.34,0.73,0.51,55.34,34.09,25.08,1
4,0.4,0.73,0.52,54.93,37.69,28.48,1
5,0.38,0.64,0.59,47.55,32.62,30.34,2
6,0.23,0.76,0.49,57,24.72,16.65,2
7,0.23,0.79,0.51,57.24,24.78,16.54,2
8,0.35,0.84,0.4,64.52,41.42,22.81,2
9,0.34,0.78,0.45,59.89,36.55,23.27,2
10,0.23,0.82,0.41,63.22,29.51,15.95,2
11,0.26,0.89,0.5,60.69,27.28,16.14,2
12,0.29,0.78,0.42,61.63,34.42,20.3,2
13,0.21,0.92,0.4,66.63,27.9,12.89,2
14,0.19,0.85,0.41,64.5,24.78,12.42,2
15,0.3,0.89,0.3,71.11,45,18.89,2
16,0.34,0.84,0.27,72.37,51.67,21.89,2
17,0.17,0.92,0.2,78.04,41.35,10.56,2
18,0.2,0.88,0.34,69,30.17,12.58,2
19,0.34,0.88,0.34,69.17,45.66,21.27,2
20,0.35,0.77,0.35,65.56,45,24.44,2
21,0.16,0.81,0.4,63.88,22.38,11.42,2
22,0.44,0.92,0.16,80.38,70.35,25.39,9
23,0.37,0.8,0.3,69.08,50.31,24.74,9
24,0.16,0.85,0.41,64.07,21.61,10.91,9
25,0.48,0.88,0.04,87.44,85.39,28.97,9
26,0.3,1.16,0.33,74.26,42.14,14.31,9
27,0.2,0.89,0.32,70.22,32.38,12.85,9
28,0.34,0.76,0.13,80.06,68.88,24.4,9
29,0.2,0.73,0.34,64.68,30.58,15.62,9
30,0.27,0.84,0.24,73.98,47.64,17.47,9
31,0.39,0.8,0.23,74.28,59.89,25.89,9
32,0.14,0.8,0.25,72.58,29.36,10.01,9
33,0.3,0.98,0.24,76.07,50.79,16.91,9
34,0.43,0.84,0.24,73.98,60.59,26.99,9
35,0.15,0.89,0.34,68.9,23.36,9.46,9
36,0.48,0.97,0.09,84.47,78.87,26.19,9
37,0.3,0.8,0.2,76.23,57.34,20.92,9
38,0.1,0.76,0.38,63.2,14.86,7.63,9
39,0.42,0.84,0.02,88.94,87.88,26.57,9
40,0.28,0.91,0.33,70.25,40.6,17.1,9
41,0.19,0.85,0.28,71.72,33.69,12.42,9
42,0.39,0.71,0.16,77.6,68.2,28.79,9
43,0.28,0.78,0.27,71.22,46.64,19.8,9
44,0.3,1.02,0.16,81.25,62.85,16.7,9
45,0.35,0.73,0.15,78.57,67.11,25.58,9
46,0.19,0.88,0.28,72.33,33.69,11.99,9
47,0.5,0.99,-0.01,90.45,90.9,26.75,9
48,0.38,0.88,0.24,74.66,57.68,23.44,9
49,0.18,0.63,0.38,58.83,25.14,15.85,9
50,0.49,0.73,0.09,83.33,80.1,33.83,9
51,0.37,0.77,0.3,68.5,50.31,25.4,9
52,0.22,0.82,0.28,71.08,37.87,14.93,9
53,0.51,0.83,0.09,83.54,79.54,31.52,9
54,0.09,0.77,0.3,69,17.53,6.91,9
55,0.16,0.97,0.28,73.81,29.05,9.16,9
56,0.4,0.8,0.35,66.19,48.58,26.57,9
57,-0.12,0.98,0.19,79.13,-32.01,-6.84,9
58,0.28,0.94,0.2,78.23,55.22,16.7,9
59,0.32,0.77,0.29,69.51,47.94,22.5,9
0,-0.04,0.77,0.21,74.74,-10.49,-2.89,9
1,0.41,0.83,0.16,79.32,69.33,26.57,9
2,0.23,0.84,0.36,66.93,33.11,15.52,9
3,0.11,0.83,0.27,71.73,21.8,7.52,9
4,-0.05,1.28,-0.08,93.49,-145.01,-2.44,9
5,0.12,0.96,0.27,74.55,23.81,6.95,9
6,0.27,0.77,0.3,68.81,41.82,19.13,9
7,-0.05,0.91,0.15,80.78,-17.53,-2.94,9
8,0.38,0.84,0.19,77.36,63.9,24.61,9
9,0.23,0.77,0.3,68.5,37.57,16.86,9
10,0.07,0.82,0.2,76.61,19.8,4.9,9
11,0.37,0.88,0.21,76.45,60.12,22.77,9
12,0.05,0.96,0.25,75.42,12.34,3.26,9
13,0.17,1.17,0.14,83.16,50.71,8.34,9
14,0.32,0.87,0.23,74.88,53.81,20.27,9
15,-0.09,1.15,-0.02,91.17,-104.04,-4.67,9
16,0.28,0.88,-0.01,90.51,91.59,17.82,9
17,0.31,0.9,0.17,79.17,61.19,19.18,9
18,-0.05,1.16,-0.03,91.55,-119.74,-2.71,9
19,0.38,0.97,-0.15,98.71,111.19,21.56,9
20,0.23,0.8,0.2,75.83,48.12,15.72,9
21,-0.02,0.94,0.13,82.41,-7.13,-0.95,9
22,0.3,0.91,0.05,86.58,79.56,17.99,9
23,0.26,0.84,0.26,73.01,45,16.99,9
24,-0.01,0.92,0.16,80.38,-2.86,-0.49,9
25,0.3,0.9,0.07,85.53,77.01,18.73,9
26,0.34,0.91,0.14,81.18,67.29,20.34,9
27,0.16,0.95,0.23,76.08,34.99,9.85,9
28,0.06,0.89,0.27,73.39,13.24,4.01,9
29,0.5,0.8,0.27,71.73,62.02,31.86,9
30,0.47,0.76,0.19,76.1,68.2,31.74,9
31,0.15,0.98,0.26,75.21,29.93,8.64,2
32,0.33,0.77,0.46,59.21,35.45,22.99,2
33,0.3,0.7,0.55,51.73,28.78,23.43,1
34,0.29,0.76,0.56,53.41,27.2,20.88,1
35,0.29,0.73,0.57,52.17,26.88,21.49,1
36,0.29,0.76,0.55,54.18,27.86,20.88,1
37,0.3,0.76,0.55,53.8,28.16,21.39,1
38,0.3,0.77,0.53,55.24,29.2,21.19,1
39,0.3,0.77,0.52,55.91,30.2,21.5,1
40,0.29,0.77,0.52,56.04,29.28,20.68,1
41,0.3,0.76,0.52,55.37,29.56,21.39,1
42,0.3,0.85,0.49,59.97,31.76,19.69,1
43,0.31,0.88,0.32,69.89,44.29,19.65,1
44,0.3,0.85,0.34,68.02,41.55,19.69,1
45,0.3,0.85,0.36,67.12,39.56,19.22,1
46,0.31,0.85,0.36,67.12,41.01,20.15,1
47,0.3,0.84,0.36,66.74,40.29,20.03,1
48,0.3,0.86,0.34,68.65,42.21,19.52,1
49,0.31,0.87,0.3,71.1,46.47,19.82,1
50,0.27,0.83,0.06,85.68,77.13,18.27,5
51,0.25,0.85,-0.37,113.33,145.75,16.36,5
52,0.16,0.72,-0.62,130.65,165.79,12.26,5
53,0.23,0.66,-0.63,133.96,160.3,19.05,5
54,0.27,0.83,0.55,56.56,25.91,17.78,5
55,0.29,0.73,0.59,51.12,26.26,21.7,4
56,0.29,0.69,0.63,47.37,24.55,22.8,4
57,0.29,0.66,0.63,46.38,24.55,23.52,4
58,0.29,0.68,0.65,46.35,24.03,23.04,4
59,0.28,0.67,0.64,46.36,23.7,22.71,4
0,0.29,0.68,0.64,46.69,24.29,23.04,4
1,0.26,0.53,0.8,33.69,17.93,25.89,4
2,0.26,0.52,0.78,33.82,18.26,26.22,4
3,0.27,0.54,0.78,34.61,18.78,26.23,4
4,0.25,0.54,0.79,34.34,17.58,24.88,4
5,0.27,0.53,0.8,33.43,18.27,26.57,4
6,0.25,0.52,0.8,33.3,17.42,25.53,4
7,0.27,0.7,0.63,47.69,23.37,21.47,4
8,0.25,0.82,0.45,61.08,28.89,16.95,6
9,0.23,0.87,-0.13,98.71,120.38,14.64,6
10,0.21,0.79,-0.58,126.23,159.95,14.97,6
11,0.2,0.76,-0.61,128.8,162.23,14.45,6
12,0.21,0.84,-0.45,118.04,154.65,14.16,6
13,0.24,0.88,0.09,84.39,70.46,15.47,6
14,0.3,0.78,0.44,60.75,34.16,20.81,6
15,0.27,0.78,0.52,56.58,27.26,18.78,1
16,0.27,0.79,0.5,57.64,28.67,19.11,1
17,0.27,0.8,0.49,58.3,29.05,18.94,1
18,0.23,0.86,0.42,63.85,29.05,15.26,1
19,0.16,0.84,0.46,61.35,19.59,11,2
20,0.37,0.91,0.29,72.31,51.79,22.06,2
21,0.34,0.84,0.38,65.84,41.86,21.89,2
22,0.16,0.93,0.36,68.87,23.5,9.54,2
23,0.16,0.85,0.4,64.93,21.41,10.4,2
24,0.38,0.91,0.38,67.1,44.41,22.48,2
25,0.28,0.96,0.45,65.14,32.28,16.31,2
26,0.18,0.82,0.41,63.65,23.86,12.36,2
27,0.37,0.84,0.33,68.57,48.22,23.71,2
28,0.13,0.83,0.3,70.28,24.1,9.11,2
29,0.38,1.06,0.28,75.17,53.7,19.81,2
30,0.41,0.84,0.22,75.47,62.15,26.14,2
31,0.17,0.86,0.39,65.56,23.75,11.31,2
32,0.55,0.85,-0.03,92.1,93.27,32.71,9
33,0.3,0.81,0.34,67.54,41.47,20.07,9
34,0.24,0.8,0.2,76.36,51.12,16.75,9
35,0.44,0.73,0.27,69.92,58.74,31.05,9
36,0.23,0.97,0.39,68.04,30.11,13.16,9
37,0.49,0.88,-0.01,90.51,90.91,29.36,9
38,0.29,0.93,0.45,64.41,32.99,17.27,9
39,0.23,0.88,0.18,78.4,52.52,15,9
40,0.33,0.76,0.19,76.1,60.26,23.41,9
41,0.18,0.97,0.39,68.04,24.7,10.51,9
42,0.47,0.82,-0.16,101.31,109.29,29.74,9
43,0.27,0.86,0.34,68.65,39.14,17.65,9
44,0.39,1.09,0.07,86.32,79.8,19.65,9
45,0.49,0.85,0.05,86.85,84.56,30.03,9
46,0.24,0.92,0.24,75.28,45,14.72,9
47,0.19,0.82,0.19,77.13,45,12.88,9
48,0.47,0.75,0.23,72.65,63.43,32.01,9
49,0.26,1.09,0.4,69.98,32.91,13.26,9
50,0.45,0.79,-0.01,90.57,90.99,29.87,9
51,0.32,0.88,0.37,67.23,41.1,20.11,9
52,0.56,1.13,-0.05,92.37,94.76,26.41,9
53,0.41,0.83,0.23,74.2,60.02,26.13,9
54,0.21,0.74,0.27,70.31,38.45,15.87,9
55,0.46,0.81,0.16,78.58,70.41,29.57,9
56,0.21,1.03,0.34,71.57,31.53,11.56,9
57,0.37,0.79,-0.06,94.53,99.66,24.95,9
58,0.24,1.1,0.41,69.4,30.32,12.4,9
59,0.16,0.92,0.26,74.38,31.22,9.62,9
0,0.36,0.77,0.23,73.67,57.77,24.92,9
1,0.06,0.95,0.38,68.12,9.27,3.75,9
2,0.48,0.82,0.04,87.27,85.31,30.15,9
3,0.15,0.8,0.34,67.34,23.84,10.45,9
4,0.6,1.1,0.09,85.14,81.14,28.64,9
5,0.37,0.81,0.2,76.48,61.99,24.32,9
6,0.21,0.78,0.35,65.77,30.96,15.11,9
7,0.52,0.8,0.06,85.52,83.09,32.91,9
8,0.15,0.99,0.3,73.34,26.57,8.51,9
9,0.53,0.9,0.14,81.1,75.17,30.6,9
10,0.33,0.88,0.05,86.93,81.87,20.56,9
11,0.02,0.89,0.06,85.99,20.56,1.51,9
12,0.22,0.72,-0.42,120.41,152.59,16.93,5
13,0.13,0.65,-0.84,142.46,171.05,11.58,5
14,0.27,0.89,-0.25,105.68,132.44,17.07,5
15,0.27,0.8,0.42,62.1,32.2,18.43,5
16,0.28,0.77,0.52,56.04,28.61,20.17,4
17,0.3,0.63,0.7,42.31,23.12,25.13,4
18,0.28,0.66,0.66,44.66,22.95,23.2,4
19,0.28,0.65,0.69,43.33,22.25,23.45,4
20,0.28,0.66,0.69,43.67,22.25,23.2,4
21,0.28,0.66,0.69,44.01,22.25,22.95,4
22,0.27,0.63,0.72,41.36,20.83,23.37,4
23,0.28,0.79,0.48,58.87,30.55,19.62,6
24,0.25,0.86,-0.13,98.79,117.98,16.22,6
25,0.18,0.73,-0.63,130.4,163.96,13.75,6
26,0.13,0.73,-0.77,136.19,170.16,10.25,6
27,0.2,0.8,-0.48,121.05,158.04,13.64,6
28,0.24,0.79,0.16,78.8,57.17,17.06,6
29,0.24,0.84,0.45,62.18,28.54,16.02,6
30,0.12,0.85,0.45,62.39,14.74,7.84,2
31,0.41,0.93,0.23,75.85,60.49,24.01,2
32,0.38,0.8,0.39,63.89,43.83,25.2,2
33,0.13,0.91,0.25,74.7,27.98,8.27,2
34,0.16,0.91,0.37,68.11,23.05,9.7,2
35,0.41,0.76,0.39,62.73,46.12,28.19,2
36,-0.07,1.19,0.16,82.13,-23.2,-3.39,9
37,0.29,0.82,0.3,69.62,43.49,19.41,9
38,0.23,0.76,0.3,68.61,37.35,16.65,9
39,0.09,0.8,0.17,77.94,26.57,6.1,9
40,0.46,0.89,0.16,79.56,70.41,27.36,9
41,-0.06,0.98,0.01,89.55,-82.87,-3.63,9
42,0.42,0.77,0.12,81.38,74.48,28.61,9
43,-0.02,1.12,0.22,78.92,-4.09,-0.8,9
44,0.06,0.92,0.32,70.84,11.04,3.88,9
45,0.31,0.73,0.35,64.18,41.63,23.27,9
46,0,0.85,0.14,80.62,0,0,9
47,0.38,0.95,0.38,67.95,44.41,21.64,9
48,-0.09,1.19,0.02,89.25,-79.7,-4.14,9
49,0.32,0.8,0.29,70.24,47.94,21.71,9
50,0.08,1.05,0.28,74.96,15.52,4.27,9
51,0,0.86,0.27,72.35,0,0,9
52,0.43,0.85,0.23,74.61,61.39,26.77,9
53,-0.06,1.07,0.13,82.93,-25.2,-3.34,9
54,0.31,0.98,0.22,77.47,55.01,17.61,9
55,0.41,0.72,0.3,67.56,53.84,29.48,9
56,-0.04,0.92,0.2,78.04,-11.31,-2.43,9
57,0.44,0.84,0.33,68.57,53.13,27.63,9
58,-0.11,1.27,0.07,86.84,-57.26,-4.91,9
59,0.09,0.94,0.19,78.69,24.62,5.24,9
0,0.34,0.78,0.3,69.19,49.18,23.75,9
1,-0.1,0.93,0.03,88.07,-72.9,-6.23,9
2,0.32,0.8,0.14,79.99,66.3,21.9,9
3,0.28,0.66,0.32,64.25,41.28,22.95,9
4,0,0.84,0.17,78.49,0,0,9
5,0.34,0.8,0.27,71.23,50.86,22.66,9
6,-0.21,1.09,-0.04,92.05,-100.49,-10.92,9
7,0.16,0.94,0.16,80.54,45,9.46,9
8,0.38,0.66,0.38,59.74,44.41,29.74,9
9,-0.08,0.93,0.09,84.24,-39.81,-4.8,9
10,0.28,0.85,0.25,73.64,48.37,18.28,9
11,-0.02,1.29,0.15,83.43,-8.97,-1.04,9
12,0.05,0.88,0.13,81.87,23.63,3.58,9
13,0.31,0.84,0.3,69.97,45.73,20.5,9
14,-0.05,0.98,-0.03,91.82,-119.74,-3.18,9
15,0.27,0.77,0.16,78.58,60.26,19.47,9
16,0.23,0.8,0.36,65.73,32.23,15.87,9
17,-0.02,0.9,0.16,79.65,-5.44,-1,9
18,0.33,0.85,0.23,74.61,54.46,21.07,9
19,0.07,1.2,0.29,76.49,13.67,3.34,9
20,0.02,0.98,0.05,86.82,15.95,0.91,9
21,0.2,0.86,0.2,76.7,43.88,12.8,2
22,0.37,0.82,0.29,70.59,51.79,24.11,2
23,0.14,0.91,0.37,67.94,20.96,8.82,2
24,0.27,0.79,0.48,58.87,29.13,18.6,1
25,0.27,0.79,0.52,56.84,27.94,19.11,1
26,0.26,0.78,0.53,55.78,25.89,18.26,1
27,0.26,0.77,0.55,54.08,24.93,18.61,1
28,0.26,0.75,0.55,53.51,24.93,18.97,1
29,0.25,0.71,0.59,50.13,22.83,19.37,1
30,0.24,0.7,0.59,49.82,22.19,19.01,1
31,0.25,0.76,0.27,70.16,42.44,18.26,5
32,0.21,0.84,-0.32,110.97,146.63,14.16,5
33,0.2,0.89,-0.54,121.18,159.35,12.85,5
34,0.3,0.93,0.05,86.63,79.56,17.71,5
35,0.27,0.7,0.55,51.81,26.57,21.47,5
36,0.27,0.67,0.65,46.02,22.86,22.15,4
37,0.29,0.66,0.67,44.33,23.28,23.77,4
38,0.29,0.66,0.68,43.99,23.04,23.77,4
39,0.29,0.66,0.68,43.99,23.04,23.77,4
40,0.28,0.7,0.68,45.65,22.48,22.02,4
41,0.29,0.83,0.41,63.43,34.92,19.24,4
42,0.27,0.88,0.32,70.06,40.49,17.21,4
43,0.27,0.88,0.31,70.51,41.19,17.21,4
44,0.28,0.88,0.32,69.89,41.28,17.82,4
45,0.27,0.87,0.31,70.18,41.19,17.5,4
46,0.27,0.87,0.33,69.27,38.99,17.03,4
47,0.27,0.87,0.33,69.27,38.99,17.03,4
48,0.27,0.87,0.31,70.18,41.19,17.5,4
49,0.27,0.88,0.33,69.44,39.81,17.35,4
50,0.27,0.85,0.33,68.93,38.99,17.32,4
51,0.28,0.86,0.34,68.65,39.94,18.12,4
52,0.27,0.86,0.34,68.65,39.14,17.65,4
1,0.27,0.93,0.03,88.07,83.48,16.39,4
2,0.27,0.93,0.05,87.11,79.99,15.95,4
3,0.26,0.94,0.05,87.14,79.7,15.38,4
4,0.27,0.92,0.06,86.12,76.76,16.07,4
5,0.23,0.93,0.05,86.63,76.43,13.7,4
6,0.24,0.94,0.05,86.66,77.28,14.48,4
7,0.24,0.93,0.07,85.67,73.81,14.6,4
8,0.26,0.92,0.09,84.19,70.02,15.62,4
9,0.24,0.92,0.09,84.19,68.84,14.72,4
10,0.21,0.95,-0.01,90.47,92.12,12.58,4
11,0.33,0.81,0.4,63.88,39.47,21.99,3
12,0.27,0.51,0.82,31.76,18.43,28.3,3
13,0.09,-0.08,0.99,-4.5,4.95,132.27,3
14,-0.01,-0.59,0.88,-33.92,-0.51,-179.25,3
15,-0.07,-0.51,0.85,-30.81,-4.72,-172.12,3
16,0.09,-0.5,0.88,-29.53,6.06,169.38,3
17,0.07,-0.48,0.89,-28.15,4.51,171.61,3
18,0.08,-0.49,0.89,-28.93,5.01,170.98,0
19,0.08,-0.48,0.88,-28.75,5.06,170.84,0
20,0.08,-0.49,0.9,-28.72,4.97,170.98,0
21,0.08,-0.5,0.88,-29.74,5.1,171.12,0
22,0.07,-0.48,0.89,-28.54,4.51,171.74,0
23,0.09,-0.49,0.89,-28.93,5.51,170.1,0
24,0.08,-0.49,0.89,-28.93,5.01,170.98,0
25,0.1,-0.48,0.91,-28.12,6.39,168.16,0
26,0.12,-0.34,0.95,-19.98,7.07,161.18,3
27,0.11,-0.23,0.98,-13.39,6.34,154.98,3
28,0.23,-0.01,0.98,-0.45,12.96,91.97,3
29,0.31,0.51,0.78,33.02,21.8,31.61,3
30,0.3,0.76,0.45,59.12,33.23,21.39,3
31,0.28,0.91,0.16,80.3,60.95,17.1,3
32,0.33,0.95,0.16,80.61,64.54,19.14,3
33,0.27,0.9,0.23,75.85,50.36,16.93,4
34,0.3,0.96,0.12,83.05,68.46,17.17,4
35,0.25,0.91,0.09,84.09,69.44,15.42,4
36,0.3,0.91,0.12,82.69,68.46,17.99,4
37,0.2,0.82,0.13,80.8,55.78,13.39,4
38,-0.08,0.86,0.26,73.3,-16.86,-5.19,3
39,-0.45,0.63,0.45,54.53,-45.5,-35.94,3
40,-0.83,0.28,0.45,32.28,-61.73,-71.24,3
41,-0.92,0.37,-0.08,102.01,-94.84,-68.28,3
42,-0.87,0.25,0.02,86.42,-88.97,-73.92,0
43,-0.88,0.23,0.01,88.09,-89.49,-75.13,0
44,-0.88,0.28,-0.02,94.76,-91.52,-72.33,0
45,-0.88,0.27,-0.02,93.37,-91.01,-73.25,0
46,-0.88,0.27,-0.01,91.68,-90.51,-73.25,0
47,-0.88,0.28,-0.02,93.18,-91.02,-72.18,0
48,-0.88,0.28,-0.01,91.59,-90.51,-72.33,0
49,-0.88,0.28,0.01,88.41,-89.49,-72.18,0
50,-0.88,0.28,0.01,88.41,-89.49,-72.18,0
51,-0.91,0.27,0.07,75.17,-85.56,-73.66,3
52,-0.84,0.38,0.16,67.38,-79.41,-65.84,3
53,-0.63,0.47,0.48,44.06,-52.22,-53.13,3
54,-0.32,0.74,0.53,54.41,-31.09,-23.34,3
55,0.09,0.95,0.28,73.43,16.99,5.19,3
56,0.27,0.91,0.24,75.04,47.64,16.34,4
57,0.24,0.91,0.32,70.53,37.09,14.96,4
58,0.24,0.95,0.26,74.74,43.21,14.37,4
59,0.35,0.93,-0.05,93.37,98.84,20.71,3
0,0.58,0.66,0.13,78.69,77.06,41.04,3
1,0.94,0.36,0.11,73.07,83.35,69.03,3
2,0.95,0,0.02,0,89.05,90,3
3,0.98,-0.23,-0.21,-131.99,102.09,103.39,3
4,0.95,-0.1,-0.26,-158.5,105.26,96.13,3
5,0.95,-0.16,-0.24,-147.17,104.26,99.31,0
6,0.96,-0.15,-0.26,-150.07,105.02,98.78,0
7,0.97,-0.14,-0.26,-151.39,104.9,98.26,0
8,0.96,-0.16,-0.23,-146.31,103.71,99.24,0
9,0.96,-0.15,-0.26,-150.07,105.02,98.78,0
10,0.96,-0.14,-0.27,-152.1,105.45,98.33,0
11,0.96,-0.15,-0.27,-151.5,105.88,98.78,0
12,0.95,-0.14,-0.27,-152.78,106.01,98.39,0
13,1.01,-0.13,-0.23,-150.46,103.09,97.51,0
14,1.04,-0.08,0.04,-63.43,87.85,94.3,3
15,0.99,0.14,0.29,25.94,73.76,81.93,3
16,0.77,0.55,0.28,63.11,70.02,54.35,3
17,0.47,0.77,0.27,70.53,59.74,31.22,3
18,0.17,0.95,0.1,83.92,59.42,10.22,3
19,0.39,0.78,0.12,81.47,73.3,26.57,3
20,0.59,0.59,-0.16,105.64,105.64,45,3
21,0.53,0.47,-0.65,144.14,140.67,48.58,3
22,0.31,0.47,-0.9,152.45,160.82,33.69,3
23,0.04,0.37,-0.96,159.09,177.67,6.07,3
24,-0.08,0.34,-0.92,159.98,-175.16,-13.09,3
25,-0.08,0.34,-0.88,159.17,-174.94,-13.09,0
26,-0.07,0.34,-0.88,159.17,-175.45,-11.82,0
27,-0.07,0.34,-0.89,158.9,-175.49,-11.56,0
28,-0.07,0.33,-0.89,159.78,-175.49,-12.09,0
29,-0.07,0.34,-0.88,159.17,-175.45,-11.82,0
30,-0.07,0.34,-0.88,159.17,-175.45,-11.82,0
31,-0.07,0.34,-0.9,159.5,-175.53,-11.82,0
32,-0.06,0.33,-0.89,159.78,-175.99,-10.78,0
33,-0.06,0.32,-0.88,160.06,-175.95,-11.04,0
34,-0.06,0.33,-0.9,159.94,-176.02,-10.78,0
35,-0.07,0.33,-0.91,160.1,-175.56,-12.09,0
36,-0.05,0.34,-0.88,158.55,-176.42,-9.04,0
37,-0.06,0.34,-0.89,159.33,-175.99,-10.54,0
38,-0.05,0.32,-0.88,160.06,-176.46,-9.69,0
39,-0.06,0.32,-0.9,160.38,-176.02,-11.04,0
40,-0.06,0.31,-0.89,160.67,-175.99,-11.31,0
41,-0.05,0.33,-0.9,159.94,-176.52,-9.46,0
27,0.21,0.77,0.52,56.04,22.25,15.4,4
28,0.21,0.82,0.5,58.64,22.87,14.42,4
29,0.22,0.8,0.51,57.75,23.3,15.21,4
30,0.22,0.81,0.49,58.79,23.96,15.07,4
31,0.2,0.81,0.49,58.79,22.43,14.04,4
32,0.21,0.82,0.48,59.85,23.88,14.42,4
33,0.2,0.84,0.45,61.76,23.32,13.03,4
34,0.21,0.88,0.42,64.26,26.57,13.55,4
35,0.22,0.73,0.52,54.52,22.68,16.59,4
36,0.18,0.78,0.52,56.18,18.95,12.95,4
37,0.07,0.8,0.55,55.54,7.33,5.04,4
38,0.06,0.86,0.43,63.43,8.28,4.16,4
39,-0.41,0.67,0.52,52.5,-38.23,-31.16,3
40,-0.58,0.49,0.63,38.22,-42.77,-49.59,3
41,-0.64,0.4,0.41,43.9,-57.12,-58.12,3
42,-0.81,0.34,0.64,27.67,-51.75,-67.54,3
43,-0.85,0.48,0.3,57.41,-70.31,-60.77,3
44,-0.66,0.38,0.48,38.77,-54.01,-59.74,3
45,-0.8,0.25,0.31,38.66,-68.78,-72.74,3
46,-0.91,0.4,0.08,78.91,-85.07,-66.27,3
47,-0.97,0.55,0.12,77.91,-83.1,-60.55,3
48,-0.75,0.42,0.05,83.66,-86.42,-60.64,3
49,-0.85,0.39,0.2,63.43,-77.08,-65.36,3
50,-0.84,0.41,0.18,66.14,-77.87,-64.08,0
51,-0.85,0.41,0.16,68.96,-79.6,-64.5,0
52,-0.84,0.41,0.17,67.07,-78.38,-64.08,0
53,-0.83,0.4,0.16,67.62,-78.79,-64.31,0
54,-0.84,0.41,0.16,68.01,-78.9,-64.08,0
55,-0.82,0.41,0.17,67.07,-78.17,-63.65,0
56,-0.83,0.4,0.16,68.59,-79.32,-64.31,0
57,-0.83,0.4,0.17,66.67,-78.27,-64.31,0
58,-0.84,0.41,0.16,68.01,-78.9,-64.08,0
59,-0.82,0.39,0.16,67.22,-78.69,-64.54,0
0,-0.84,0.4,0.18,65.73,-77.87,-64.52,0
1,-0.84,0.41,0.19,65.22,-77.36,-64.08,0
2,-0.83,0.41,0.19,65.22,-77.24,-63.87,0
3,-0.8,0.38,0.2,62.49,-76.36,-65.01,0
4,-0.83,0.42,0.17,67.83,-78.27,-63,0
5,-0.82,0.36,0.3,50.44,-70.1,-66.34,3
6,-0.65,0.18,0.66,15.31,-44.66,-74.51,3
7,-0.33,0.59,0.69,40.82,-25.51,-28.93,3
8,0.01,0.77,0.48,57.68,0.92,0.58,3
9,0.2,0.89,0.49,61.07,21.64,12.37,3
10,0.33,0.79,0.48,58.46,34.11,22.58,3
11,0.41,0.81,0.38,64.77,46.7,26.57,4
12,0.38,0.86,0.07,85.32,79.59,24.01,4
13,0.3,0.84,0.48,60.31,31.92,19.55,4
14,0.2,0.8,0.52,56.7,21.21,14.3,4
15,0.2,0.78,0.53,55.78,20.92,14.57,4
16,0.22,0.8,0.55,55.16,21.52,15.35,4
17,0.23,0.8,0.53,56.57,23.1,15.72,4
18,0.23,0.78,0.52,56.18,23.4,16.17,4
19,0.22,0.79,0.54,55.66,22.09,15.49,4
20,0.23,0.76,0.58,52.66,21.4,16.65,4
21,0.22,0.72,0.59,50.81,20.47,16.93,4
22,0.23,0.76,0.6,51.56,20.64,16.65,4
23,0.21,0.69,0.62,48.08,18.87,17.06,4
24,0.23,0.73,0.55,52.94,22.91,17.7,4
